,jurisdiction,case_id,hash_name,entry_date,resolution,total_decisions
8625,njd,1-16-cv-06830-JBS-AMD,b'0fdcc909625561b13ec169fa',11/16/2016,1,82
8626,njd,1-16-cv-07371-JBS-AMD,b'0fdcc909625561b13ec169fa',03/07/2017,1,82
8627,njd,3-16-cv-04258-MAS-DEA,b'329c32b17c97e90f2cd44781',07/20/2016,1,11
8628,njd,2-16-cv-05343-CCC,b'5030e4f5999f1bda2ad8e497',06/30/2017,-10,22
8629,njd,2-16-cv-01343-CCC-SCM,b'5030e4f5999f1bda2ad8e497',03/30/2016,1,22
8630,njd,2-16-cv-04623-KSH,b'fb2d2ad39af8755b52210cc7',10/21/2016,-10,3
8631,njd,1-16-cv-03052-RBK,b'176b1d55ce544e9f5606eeec',07/06/2017,1,10
8632,njd,2-16-cv-02601-MCA-LDW,b'16d1b4abc1417ace20d3fe85',06/22/2016,1,17
8633,njd,1-16-cv-02026-RBK,b'176b1d55ce544e9f5606eeec',05/06/2016,1,10
8634,njd,2-16-cv-00112-KM-MAH,b'1f18b0d33f1ca5c2d3c25d21',12/29/2015,-1,22
8635,njd,2-16-cv-04673-KM-JBC,b'1f18b0d33f1ca5c2d3c25d21',08/09/2016,1,22
8636,njd,1-16-cv-01526-RMB-JS,b'338a0075c355ad1bcf4ca42d',03/31/2016,1,34
8637,njd,2-16-cv-02392-KM,b'1f18b0d33f1ca5c2d3c25d21',05/05/2016,0,22
8638,njd,2-16-cv-04777-CCC,b'5030e4f5999f1bda2ad8e497',08/17/2016,1,22
8639,njd,1-16-cv-00330-RBK,b'176b1d55ce544e9f5606eeec',02/22/2016,1,10
8640,njd,3-16-cv-01801-PGS-TJB,b'288aa02cb121de1fcaa21043',01/04/2017,-1,15
8641,njd,3-16-cv-05419-PGS-LHG,b'288aa02cb121de1fcaa21043',05/22/2017,1,15
8642,njd,2-16-cv-09129-CCC-MF,b'5030e4f5999f1bda2ad8e497',04/28/2017,-1,22
8643,njd,3-16-cv-05791-FLW-TJB,b'ad8c73267a98879f87ed3b9a',09/30/2016,1,12
8644,njd,2-16-cv-00022-SDW-LDW,b'613a4e7637bdfdd2754bf209',01/06/2016,1,27
8645,njd,1-16-cv-02297-NLH-KMW,b'ad18834161d3257d43eeb0a5',09/13/2016,-1,6
8646,njd,2-16-cv-03057-JMV-MF,b'8adb1522e8657578c0c347c2',06/17/2016,1,18
8647,njd,2-16-cv-03281-SDW,b'613a4e7637bdfdd2754bf209',12/04/2018,1,27
8648,njd,1-16-cv-08314-JBS-AMD,b'0fdcc909625561b13ec169fa',03/06/2017,-1,82
8649,njd,2-16-cv-05947-ES,b'4ab185fa56c141824e9886e3',01/10/2017,-10,15
8650,njd,3-16-cv-06619-FLW-LHG,b'ad8c73267a98879f87ed3b9a',10/13/2016,1,12
8651,njd,1-16-cv-08264-JBS-AMD,b'0fdcc909625561b13ec169fa',04/03/2017,1,82
8652,njd,3-16-cv-00215-PGS-DEA,b'288aa02cb121de1fcaa21043',06/03/2016,-10,15
8653,njd,2-16-cv-09529-ES,b'4ab185fa56c141824e9886e3',12/19/2016,-1,15
8654,njd,3-16-cv-05516-BRM,b'ee6d364312531b57e80e2200',10/20/2016,-1,21
8655,njd,2-16-cv-04405-JLL-JAD,b'50299f4bd9b26986b9c942db',08/08/2016,1,30
8656,njd,2-16-cv-05271-MCA,b'16d1b4abc1417ace20d3fe85',05/05/2016,-1,17
8657,njd,2-16-cv-04575-JLL-JAD,b'50299f4bd9b26986b9c942db',08/08/2016,1,30
8658,njd,2-16-cv-02052-CCC-SCM,b'5030e4f5999f1bda2ad8e497',06/21/2016,1,22
8659,njd,2-16-cv-03550-JMV-MF,b'8adb1522e8657578c0c347c2',06/23/2016,0,18
8660,njd,2-16-cv-08180-ES,b'4ab185fa56c141824e9886e3',11/09/2016,1,15
8661,njd,1-16-cv-05787-JBS-AMD,b'0fdcc909625561b13ec169fa',03/30/2017,1,82
8662,njd,3-16-cv-04373-PGS-TJB,b'288aa02cb121de1fcaa21043',07/21/2016,1,15
8663,njd,3-16-cv-05706-FLW-DEA,b'ad8c73267a98879f87ed3b9a',09/22/2016,-1,12
8664,njd,3-16-cv-03907-PGS-LHG,b'288aa02cb121de1fcaa21043',04/17/2017,1,15
8665,njd,1-16-cv-08063-JBS-AMD,b'0fdcc909625561b13ec169fa',02/16/2017,-1,82
8666,njd,2-16-cv-05936-JMV-JBC,b'8adb1522e8657578c0c347c2',11/15/2016,-1,18
8667,njd,3-16-cv-08260-BRM-DEA,b'ee6d364312531b57e80e2200',02/17/2017,1,21
8668,njd,3-16-cv-05705-PGS,b'288aa02cb121de1fcaa21043',03/01/2017,-1,15
8669,njd,1-16-cv-06668-JBS-AMD,b'0fdcc909625561b13ec169fa',11/16/2016,1,82
8670,njd,1-16-cv-06697-JBS-AMD,b'0fdcc909625561b13ec169fa',11/18/2016,1,82
8671,njd,2-16-cv-02334-JLL,b'50299f4bd9b26986b9c942db',04/28/2016,1,30
8672,njd,1-16-cv-07937-JBS-AMD,b'0fdcc909625561b13ec169fa',02/27/2017,1,82
8673,njd,2-16-cv-01061-CCC,b'5030e4f5999f1bda2ad8e497',03/02/2016,1,22
8674,njd,2-16-cv-01903-JMV,b'8adb1522e8657578c0c347c2',06/15/2016,1,18
8675,njd,2-16-cv-07096-SDW-LDW,b'613a4e7637bdfdd2754bf209',11/21/2016,1,27
8676,njd,3-16-cv-03640-BRM-DEA,b'ee6d364312531b57e80e2200',08/30/2017,-10,21
8677,njd,1-16-cv-08076-JBS-AMD,b'0fdcc909625561b13ec169fa',02/16/2017,0,82
8678,njd,3-16-cv-08960-FLW-DEA,b'ad8c73267a98879f87ed3b9a',12/07/2016,0,12
8679,njd,2-16-cv-00840-KM,b'1f18b0d33f1ca5c2d3c25d21',02/23/2016,0,22
8680,njd,3-16-cv-08070-BRM-LHG,b'ee6d364312531b57e80e2200',05/22/2017,-10,21
8681,njd,1-16-cv-06758-JBS-AMD,b'0fdcc909625561b13ec169fa',11/23/2016,1,82
8682,njd,2-16-cv-05704-CCC,b'5030e4f5999f1bda2ad8e497',07/28/2017,-10,22
8683,njd,1-16-cv-04253-RMB-JS,b'338a0075c355ad1bcf4ca42d',08/25/2016,1,34
8684,njd,2-16-cv-04393-ES,b'4ab185fa56c141824e9886e3',07/21/2016,-1,15
8685,njd,1-16-cv-08614-JBS-AMD,b'0fdcc909625561b13ec169fa',04/27/2017,0,82
8686,njd,1-16-cv-06858-JBS-AMD,b'0fdcc909625561b13ec169fa',11/28/2016,-1,82
8687,njd,1-16-cv-00609-RMB-KMW,b'338a0075c355ad1bcf4ca42d',03/08/2016,-1,34
8688,njd,2-16-cv-00525-ES,b'4ab185fa56c141824e9886e3',02/09/2016,-1,15
8689,njd,1-16-cv-06617-RMB-KMW,b'338a0075c355ad1bcf4ca42d',12/20/2016,-10,34
8690,njd,2-16-cv-03734-JLL-JAD,b'50299f4bd9b26986b9c942db',07/19/2016,0,30
8691,njd,2-16-cv-02158-JLL,b'50299f4bd9b26986b9c942db',04/21/2016,1,30
8692,njd,3-16-cv-09455-PGS-DEA,b'288aa02cb121de1fcaa21043',03/15/2017,1,15
8693,njd,2-16-cv-00818-JLL-SCM,b'50299f4bd9b26986b9c942db',03/01/2016,-1,30
8694,njd,2-16-cv-07813-JLL,b'50299f4bd9b26986b9c942db',10/27/2016,0,30
8695,njd,1-16-cv-05102-JBS-AMD,b'0fdcc909625561b13ec169fa',09/08/2016,0,82
8696,njd,3-16-cv-01194-MAS-DEA,b'329c32b17c97e90f2cd44781',03/16/2016,1,11
8697,njd,1-16-cv-06330-JBS-AMD,b'0fdcc909625561b13ec169fa',11/28/2016,1,82
8698,njd,2-16-cv-04846-KM-MAH,b'1f18b0d33f1ca5c2d3c25d21',12/07/2016,1,22
8699,njd,2-16-cv-05244-ES,b'4ab185fa56c141824e9886e3',09/13/2016,0,15
8700,njd,1-16-cv-02299-RMB-JS,b'338a0075c355ad1bcf4ca42d',05/11/2016,1,34
8701,njd,1-16-cv-06362-JBS-AMD,b'0fdcc909625561b13ec169fa',12/27/2016,1,82
8702,njd,1-16-cv-06564-JBS-AMD,b'0fdcc909625561b13ec169fa',11/29/2016,1,82
8703,njd,2-16-cv-07568-MCA,b'16d1b4abc1417ace20d3fe85',04/28/2017,1,17
8704,njd,2-16-cv-00532-MCA,b'16d1b4abc1417ace20d3fe85',03/15/2016,0,17
8705,njd,1-16-cv-07014-JBS-AMD,b'0fdcc909625561b13ec169fa',12/09/2016,1,82
8706,njd,1-16-cv-08865-JBS-AMD,b'0fdcc909625561b13ec169fa',03/16/2017,-1,82
8707,njd,2-16-cv-00079-MCA-LDW,b'16d1b4abc1417ace20d3fe85',08/29/2016,1,17
8708,njd,3-16-cv-06560-FLW-DEA,b'ad8c73267a98879f87ed3b9a',11/02/2016,-1,12
8709,njd,3-16-cv-00396-PGS-DEA,b'288aa02cb121de1fcaa21043',01/27/2016,-1,15
8710,njd,2-16-cv-01968-CCC,b'5030e4f5999f1bda2ad8e497',05/09/2016,1,22
8711,njd,1-16-cv-02164-RMB-JS,b'338a0075c355ad1bcf4ca42d',05/23/2016,1,34
8712,njd,1-16-cv-06554-JBS-AMD,b'0fdcc909625561b13ec169fa',01/25/2017,1,82
8713,njd,1-16-cv-06423-JBS-AMD,b'0fdcc909625561b13ec169fa',11/16/2016,1,82
8714,njd,2-16-cv-03274-SDW-SCM,b'613a4e7637bdfdd2754bf209',08/25/2016,1,27
8715,njd,2-16-cv-08859-CCC-ESK,b'5030e4f5999f1bda2ad8e497',05/29/2019,0,22
8716,njd,3-16-cv-04372-PGS-TJB,b'288aa02cb121de1fcaa21043',07/21/2016,1,15
8717,njd,1-16-cv-00754-JBS,b'0fdcc909625561b13ec169fa',02/22/2016,0,82
8718,njd,1-16-cv-01769-RMB-JS,b'338a0075c355ad1bcf4ca42d',05/11/2016,1,34
8719,njd,1-16-cv-01976-RMB-JS,b'338a0075c355ad1bcf4ca42d',04/25/2016,1,34
8720,njd,1-16-cv-01549-RMB-KMW,b'338a0075c355ad1bcf4ca42d',03/22/2016,-1,34
8721,njd,1-16-cv-02401-JBS,b'0fdcc909625561b13ec169fa',06/02/2016,-1,82
8722,njd,2-16-cv-08896-MCA,b'16d1b4abc1417ace20d3fe85',12/20/2016,0,17
8723,njd,2-16-cv-08250-JLL,b'50299f4bd9b26986b9c942db',11/07/2016,0,30
8724,njd,1-16-cv-09415-RMB-JS,b'338a0075c355ad1bcf4ca42d',03/22/2017,-1,34
8725,njd,1-16-cv-01465-RMB-JS,b'338a0075c355ad1bcf4ca42d',04/25/2016,1,34
8726,njd,2-16-cv-01385-JLL-JAD,b'50299f4bd9b26986b9c942db',03/29/2016,1,30
8727,njd,1-16-cv-08164-JBS-AMD,b'0fdcc909625561b13ec169fa',04/21/2017,1,82
8728,njd,2-16-cv-05427-CCC-MF,b'5030e4f5999f1bda2ad8e497',01/11/2017,1,22
8729,njd,1-16-cv-01352-RMB-JS,b'338a0075c355ad1bcf4ca42d',04/25/2016,1,34
8730,mied,2-16-cr-20466-MFL-DRG,b'32e13fcf67f005aeea0ea939',05/01/2018,1,1
8731,mied,2-16-cv-13364-GER-MKM,b'ec244af32178abfc1d49b482',09/30/2016,-1,1
8732,mied,1-16-cr-20263-TLL-PTM,b'c8fc03f58a866570688e1921',07/30/2019,-1,10
8733,mied,1-16-cr-20628-TLL-PTM,b'c8fc03f58a866570688e1921',05/31/2018,-1,10
8734,mied,2-16-cv-11279-MOB-APP,b'778dc5a6441885e4c7d756c6',06/30/2016,1,5
8735,mied,2-16-cv-10866-SJM-EAS,b'5a075eccfc0f80e7c27bd768',03/14/2016,1,7
8736,mied,2-16-cv-11639-SFC-RSW,b'0d5dac8518ea05d3ca68cbda',06/24/2016,-1,4
8737,mied,2-16-cv-14034-LJM-PTM,b'c9b41ef30a65055b3d89da69',11/30/2016,1,7
8738,mied,2-16-cv-14129-SFC-SDD,b'0d5dac8518ea05d3ca68cbda',01/25/2017,1,4
8739,mied,2-16-cv-13178-GCS-EAS,b'e3a13c8c3c3575225d0f9c8f',09/21/2016,1,4
8740,mied,2-16-cv-14090-SJM-PTM,b'5a075eccfc0f80e7c27bd768',11/28/2016,1,7
8741,mied,1-16-cr-20347-TLL-PTM,b'c8fc03f58a866570688e1921',05/07/2018,-1,10
8742,mied,2-16-cv-13867-VAR-SDD,b'4b7458ae64a263372d7aba99',11/09/2016,1,5
8743,mied,2-16-cv-13632-SFC-DRG,b'0d5dac8518ea05d3ca68cbda',10/12/2016,1,4
8744,mied,2-16-cv-13723-SJM-EAS,b'5a075eccfc0f80e7c27bd768',11/08/2016,-1,7
8745,mied,2-16-cv-14125-GAD-MKM,b'b907ed6dc6495059c9d0dade',11/28/2016,1,7
8746,mied,1-16-cr-20825-TLL-PTM,b'c8fc03f58a866570688e1921',10/11/2017,1,10
8747,mied,2-16-cv-10700-SJM-RSW,b'5a075eccfc0f80e7c27bd768',02/29/2016,1,7
8748,mied,2-16-cv-11038-BAF-EAS,b'0d15f8bece9e6fdfccdf8f65',03/23/2016,1,4
8749,mied,2-16-cr-20280-NGE-APP,b'8523d0e191d0eddaf3eac952',06/01/2017,-1,6
8750,mied,2-16-cv-10116-DML-RSW,b'3afcbf5d43eeb02b45aee758',11/04/2019,1,1
8751,mied,2-16-cv-14239-LJM-APP,b'c9b41ef30a65055b3d89da69',01/26/2017,1,7
8752,mied,2-16-cv-12773-SJM-RSW,b'5a075eccfc0f80e7c27bd768',08/10/2016,-1,7
8753,mied,2-16-cv-12449-SJM-RSW,b'5a075eccfc0f80e7c27bd768',06/30/2016,1,7
8754,mied,2-16-cr-20076-NGE-RSW,b'8523d0e191d0eddaf3eac952',08/20/2019,1,6
8755,mied,2-16-cv-10419-GAD-DRG,b'b907ed6dc6495059c9d0dade',02/11/2016,1,7
8756,mied,2-16-cv-12746-GAD-SDD,b'b907ed6dc6495059c9d0dade',03/20/2017,1,7
8757,mied,1-16-cr-20745-TLL-PTM,b'c8fc03f58a866570688e1921',06/28/2018,-1,10
8758,mied,4-16-cv-13383-LVP-RSW,b'04f247c7ece661a1faecdb1d',09/23/2016,-1,4
8759,mied,5-16-cv-14394-JEL-DRG,b'2d97093d90712bc67be93a0f',12/20/2016,1,5
8760,mied,2-16-cv-14068-GAD-APP,b'b907ed6dc6495059c9d0dade',11/22/2016,1,7
8761,mied,2-16-cv-13025-RHC-EAS,b'648e1d2236310e4e8d3a4f91',03/31/2017,1,3
8762,mied,1-16-cr-20387-TLL-PTM,b'c8fc03f58a866570688e1921',08/17/2017,1,10
8763,mied,1-16-cr-20348-TLL-PTM,b'c8fc03f58a866570688e1921',06/05/2017,-1,10
8764,mied,2-16-cv-10135-GCS-APP,b'e3a13c8c3c3575225d0f9c8f',03/01/2016,-1,4
8765,mied,2-16-cr-20470-NGE-EAS,b'8523d0e191d0eddaf3eac952',08/13/2019,0,6
8766,mied,2-16-cv-12392-MOB-APP,b'778dc5a6441885e4c7d756c6',09/15/2016,1,5
8767,mied,5-16-cv-12390-JEL-MKM,b'2d97093d90712bc67be93a0f',06/29/2016,1,5
8768,mied,2-16-cv-10246-LJM-RSW,b'c9b41ef30a65055b3d89da69',02/01/2016,-1,7
8769,mied,2-16-cv-10527-LJM-APP,b'c9b41ef30a65055b3d89da69',02/18/2016,1,7
8770,mied,2-16-cr-20465-BAF-APP,b'0d15f8bece9e6fdfccdf8f65',08/23/2017,1,4
8771,mied,2-16-cv-10429-SJM-EAS,b'5a075eccfc0f80e7c27bd768',02/17/2016,1,7
8772,mied,2-16-cv-12065-PDB-EAS,b'b4b98aa22ddbc4c5b03e86de',06/08/2016,1,4
8773,mied,2-16-cv-11892-GER-EAS,b'ec244af32178abfc1d49b482',05/27/2016,-999,1
8774,mied,2-16-cv-12886-NGE-PTM,b'8523d0e191d0eddaf3eac952',08/16/2016,-1,6
8775,mied,2-16-cv-14247-VAR-MKM,b'4b7458ae64a263372d7aba99',12/06/2016,1,5
8776,ndd,3-16-cv-00276-ARS,b'0898fe2a983a467dc299485e',07/27/2016,1,26
8777,ndd,3-16-cv-00292-ARS,b'0898fe2a983a467dc299485e',08/11/2016,1,26
8778,ndd,1-16-cr-00080-DLH,b'e51b884d6fa0c8adf5a81408',02/13/2017,1,12
8779,ndd,3-16-cv-00248-ARS,b'0898fe2a983a467dc299485e',06/29/2016,1,26
8780,ndd,3-16-cv-00235-ARS,b'0898fe2a983a467dc299485e',06/27/2016,1,26
8781,ndd,3-16-cv-00303-ARS,b'0898fe2a983a467dc299485e',08/19/2016,1,26
8782,ndd,3-16-cv-00006-ARS,b'0898fe2a983a467dc299485e',01/21/2016,1,26
8783,ndd,3-16-cv-00033-ARS,b'0898fe2a983a467dc299485e',02/25/2016,1,26
8784,ndd,3-16-cv-00108-ARS,b'0898fe2a983a467dc299485e',05/09/2016,1,26
8785,ndd,1-16-cv-00411-DLH-CSM,b'e51b884d6fa0c8adf5a81408',12/08/2016,1,12
8786,ndd,3-16-cv-00351-ARS,b'0898fe2a983a467dc299485e',10/03/2016,1,26
8787,ndd,3-16-cv-00282-ARS,b'0898fe2a983a467dc299485e',08/10/2016,1,26
8788,ndd,3-16-cv-00252-ARS,b'0898fe2a983a467dc299485e',07/07/2016,1,26
8789,ndd,3-16-cv-00403-ARS,b'0898fe2a983a467dc299485e',11/28/2016,1,26
8790,ndd,3-16-cv-00401-DLH-ARS,b'e51b884d6fa0c8adf5a81408',11/23/2016,1,12
8791,ndd,3-16-cv-00121-ARS,b'0898fe2a983a467dc299485e',05/25/2016,1,26
8792,ndd,1-16-cv-00331-DLH-CRH,b'e51b884d6fa0c8adf5a81408',09/19/2016,1,12
8793,ndd,1-16-cv-00415-DLH-CSM,b'e51b884d6fa0c8adf5a81408',12/06/2016,1,12
8794,ndd,1-16-cv-00277-DLH-CSM,b'e51b884d6fa0c8adf5a81408',08/19/2016,1,12
8795,ndd,1-16-cv-00312-DLH-CSM,b'e51b884d6fa0c8adf5a81408',09/01/2016,1,12
8796,ndd,3-16-cv-00287-ARS,b'0898fe2a983a467dc299485e',08/10/2016,1,26
8797,ndd,1-16-cv-00343-DLH-CRH,b'e51b884d6fa0c8adf5a81408',09/29/2016,1,12
8798,ndd,3-16-cr-00014-DLH,b'e51b884d6fa0c8adf5a81408',06/19/2018,0,12
8799,ndd,3-16-cv-00128-ARS,b'0898fe2a983a467dc299485e',05/31/2016,1,26
8800,ndd,3-16-cv-00069-ARS,b'0898fe2a983a467dc299485e',04/12/2016,1,26
8801,ndd,3-16-cv-00400-ARS,b'0898fe2a983a467dc299485e',12/01/2016,1,26
8802,ndd,3-16-cv-00272-ARS,b'0898fe2a983a467dc299485e',07/25/2016,1,26
8803,ndd,3-16-cv-00285-LRR-ARS,b'd820b03bb24aa5b382edab61',08/10/2016,1,20
8804,ndd,3-16-cv-00345-ARS,b'0898fe2a983a467dc299485e',09/28/2016,1,26
8805,ndd,3-16-cv-00367-ARS,b'0898fe2a983a467dc299485e',11/17/2016,1,26
8806,ndd,1-16-cv-00098-CSM,b'a63388b552c2b133514a0f36',05/19/2016,1,1
8807,ndd,3-16-cv-00251-ARS,b'0898fe2a983a467dc299485e',07/07/2016,1,26
8808,ndd,3-16-cv-00250-ARS,b'0898fe2a983a467dc299485e',07/08/2016,1,26
8809,ndd,3-16-cv-00358-ARS,b'0898fe2a983a467dc299485e',10/07/2016,1,26
8810,ndd,3-16-cv-00416-ARS,b'0898fe2a983a467dc299485e',12/07/2016,1,26
8811,ndd,1-16-cv-00021-CBK,b'335b1c0b35926bbbe527014f',02/17/2016,-1,8
8812,ndd,1-16-cr-00140-DLH,b'e51b884d6fa0c8adf5a81408',07/03/2019,-1,12
8813,insd,1-16-cv-03394-JRS-MJD,b'f217d3b1f9456ec50c8ebd11',01/23/2019,-1,12
8814,insd,1-16-cv-02452-WTL-MJD,b'7aa49e03111cbb310e0f80e3',10/21/2016,-1,230
8815,insd,2-16-cv-00266-JMS-DKL,b'9e4293c9e2afe52277cebf9a',07/27/2016,1,199
8816,insd,2-16-cv-00466-JMS-MJD,b'9e4293c9e2afe52277cebf9a',12/28/2016,1,199
8817,insd,1-16-cv-01297-JMS-TAB,b'9e4293c9e2afe52277cebf9a',06/02/2016,1,199
8818,insd,1-16-cv-00700-JMS-MJD,b'9e4293c9e2afe52277cebf9a',04/11/2016,-1,199
8819,insd,1-16-cv-00558-JMS-DML,b'9e4293c9e2afe52277cebf9a',03/14/2016,1,199
8820,insd,1-16-cv-03115-LJM-MJD,b'f7881514f2f553f3251dad37',11/16/2016,1,56
8821,insd,3-16-cv-00092-RLY-DLP,b'159955d3eef4bbc831614704',07/11/2019,-1,93
8822,insd,4-16-cv-00071-TWP-TAB,b'77ffaf1596b80996fb17189b',05/17/2016,1,152
8823,insd,2-16-cv-00343-JMS-DKL,b'9e4293c9e2afe52277cebf9a',09/08/2016,1,199
8824,insd,1-16-cv-00155-TWP-MPB,b'77ffaf1596b80996fb17189b',02/04/2016,1,152
8825,insd,1-16-cv-00609-LJM-MJD,b'f7881514f2f553f3251dad37',03/22/2016,1,56
8826,insd,1-16-cv-01312-SEB-TAB,b'a31c1053d9aa20166d422d59',06/02/2016,1,124
8827,insd,1-16-cv-00946-JMS-MJD,b'9e4293c9e2afe52277cebf9a',05/03/2016,1,199
8828,insd,1-16-cv-01014-SEB-DKL,b'a31c1053d9aa20166d422d59',05/10/2016,1,124
8829,insd,4-16-cv-00218-SEB-DML,b'a31c1053d9aa20166d422d59',12/01/2016,1,124
8830,insd,1-16-cv-00458-SEB-TAB,b'a31c1053d9aa20166d422d59',03/02/2016,1,124
8831,insd,1-16-cv-00707-TWP-DKL,b'77ffaf1596b80996fb17189b',03/29/2016,-999,152
8832,insd,2-16-cv-00015-WTL-DKL,b'7aa49e03111cbb310e0f80e3',01/19/2016,1,230
8833,insd,1-16-cv-03370-MPB-SEB,b'e62f335ff6f1751862398e4c',12/21/2016,1,17
8834,insd,1-16-cv-02213-WTL-DML,b'7aa49e03111cbb310e0f80e3',08/22/2016,1,230
8835,insd,1-16-cv-02784-LJM-DKL,b'f7881514f2f553f3251dad37',10/11/2016,1,56
8836,insd,2-16-cv-00080-JMS-MJD,b'9e4293c9e2afe52277cebf9a',03/10/2016,1,199
8837,insd,1-16-cv-01365-MPB-JMS,b'e62f335ff6f1751862398e4c',06/06/2016,1,17
8838,insd,1-16-cv-00521-WTL-MJD,b'7aa49e03111cbb310e0f80e3',04/04/2016,1,230
8839,insd,1-16-cv-01624-JMS-TAB,b'9e4293c9e2afe52277cebf9a',10/17/2017,-1,199
8840,insd,4-16-cv-00184-TWP-DML,b'77ffaf1596b80996fb17189b',10/28/2016,1,152
8841,insd,1-16-cv-00029-SEB-MPB,b'a31c1053d9aa20166d422d59',01/07/2016,1,124
8842,insd,1-16-cv-00625-JMS-MPB,b'9e4293c9e2afe52277cebf9a',03/24/2016,1,199
8843,insd,2-16-cv-00079-JMS-DKL,b'9e4293c9e2afe52277cebf9a',08/12/2016,0,199
8844,insd,2-16-cv-00012-WTL-DKL,b'7aa49e03111cbb310e0f80e3',03/10/2016,1,230
8845,insd,1-16-cv-00477-TAB-WTL,b'c4d12113f00dc3ff5cf6a9d8',03/02/2016,1,16
8846,insd,1-16-cv-02478-JMS-DKL,b'9e4293c9e2afe52277cebf9a',09/20/2016,1,199
8847,insd,1-16-cv-00429-TWP-MJD,b'77ffaf1596b80996fb17189b',02/25/2016,1,152
8848,insd,1-16-cv-01129-TWP-MJD,b'77ffaf1596b80996fb17189b',05/10/2016,1,152
8849,insd,2-16-cv-00474-JMS-MJD,b'9e4293c9e2afe52277cebf9a',12/29/2016,1,199
8850,insd,1-16-cv-01619-JMS-DML,b'9e4293c9e2afe52277cebf9a',11/02/2017,-1,199
8851,insd,4-16-cv-00026-RLY-DML,b'159955d3eef4bbc831614704',02/22/2016,1,93
8852,insd,2-16-cv-00350-JMS-MJD,b'9e4293c9e2afe52277cebf9a',09/15/2016,1,199
8853,insd,2-16-cv-00475-JMS-DKL,b'9e4293c9e2afe52277cebf9a',01/04/2017,1,199
8854,insd,2-16-cv-00220-JMS-MJD,b'9e4293c9e2afe52277cebf9a',06/16/2016,-1,199
8855,insd,1-16-cv-02873-TWP-MPB,b'77ffaf1596b80996fb17189b',10/31/2016,1,152
8856,insd,1-16-cv-01146-TWP-TAB,b'77ffaf1596b80996fb17189b',08/01/2016,1,152
8857,insd,1-16-cv-00491-TAB-TWP,b'c4d12113f00dc3ff5cf6a9d8',03/09/2016,1,16
8858,insd,1-16-cv-02728-RLY-MPB,b'159955d3eef4bbc831614704',10/17/2016,1,93
8859,insd,4-16-cv-00063-TWP-TAB,b'77ffaf1596b80996fb17189b',06/01/2016,1,152
8860,insd,1-16-cv-00399-DML-RLY,b'a6ecd37173a341326eac7500',02/29/2016,1,27
8861,insd,1-16-cv-00030-TWP-MPB,b'77ffaf1596b80996fb17189b',02/01/2016,1,152
8862,insd,1-16-cv-00919-SEB-DML,b'a31c1053d9aa20166d422d59',03/31/2017,-1,124
8863,insd,2-16-cv-00357-JMS-MJD,b'9e4293c9e2afe52277cebf9a',09/20/2016,-999,199
8864,insd,1-16-cv-00777-SEB-TAB,b'a31c1053d9aa20166d422d59',04/19/2016,1,124
8865,insd,2-16-cv-00162-LJM-DKL,b'f7881514f2f553f3251dad37',06/10/2016,1,56
8866,insd,1-16-cv-00367-WTL-MJD,b'7aa49e03111cbb310e0f80e3',02/24/2016,1,230
8867,insd,1-16-cv-02058-RLY-DKL,b'159955d3eef4bbc831614704',08/05/2016,1,93
8868,insd,2-16-cv-00148-JMS-MJD,b'9e4293c9e2afe52277cebf9a',05/04/2016,1,199
8869,insd,2-16-cv-00123-WTL-MJD,b'7aa49e03111cbb310e0f80e3',04/14/2016,1,230
8870,insd,1-16-cv-01525-TAB-TWP,b'c4d12113f00dc3ff5cf6a9d8',06/27/2016,1,16
8871,insd,1-16-cv-01377-JMS-DML,b'9e4293c9e2afe52277cebf9a',06/21/2016,1,199
8872,insd,1-16-cv-02618-LJM-MJD,b'f7881514f2f553f3251dad37',10/11/2016,1,56
8873,insd,2-16-cv-00149-JMS-DKL,b'9e4293c9e2afe52277cebf9a',05/05/2016,1,199
8874,insd,2-16-cv-00188-WTL-DKL,b'7aa49e03111cbb310e0f80e3',06/06/2016,1,230
8875,insd,4-16-cv-00068-SEB-TAB,b'a31c1053d9aa20166d422d59',05/31/2016,1,124
8876,insd,1-16-cv-02169-LJM-MJD,b'f7881514f2f553f3251dad37',08/16/2016,1,56
8877,insd,1-16-cv-00171-TWP-MPB,b'77ffaf1596b80996fb17189b',01/25/2016,1,152
8878,insd,1-16-cv-00470-TWP-TAB,b'77ffaf1596b80996fb17189b',03/10/2016,1,152
8879,insd,2-16-cv-00282-WTL-MJD,b'7aa49e03111cbb310e0f80e3',07/18/2016,1,230
8880,insd,2-16-cv-00216-JMS-MJD,b'9e4293c9e2afe52277cebf9a',06/17/2016,-1,199
8881,insd,2-16-cv-00243-JMS-MJD,b'9e4293c9e2afe52277cebf9a',07/15/2016,1,199
8882,insd,1-16-cv-03006-WTL-MJD,b'7aa49e03111cbb310e0f80e3',11/08/2016,1,230
8883,insd,1-16-cv-00173-WTL-TAB,b'7aa49e03111cbb310e0f80e3',01/25/2016,1,230
8884,insd,1-16-cv-02559-MPB-TWP,b'e62f335ff6f1751862398e4c',09/30/2016,1,17
8885,insd,1-16-cv-02972-TWP-DML,b'77ffaf1596b80996fb17189b',11/04/2016,1,152
8886,insd,1-16-cv-00590-TWP-MJD,b'77ffaf1596b80996fb17189b',03/15/2016,1,152
8887,insd,1-16-cv-00095-RLY-DKL,b'159955d3eef4bbc831614704',01/22/2016,1,93
