ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
cacd;;2:16-cv-04793,cacd,2016,2:16-cv-04793,18,08/31/2016,This case has been assigned to Judge Michael W. Fitzgerald. This matter is set for a,68,152,This case has been assigned to Judge,Michael W. Fitzgerald,. This matter is set for a,105,126,line_entry,SPACY JNLP2
cacd;;2:16-cv-04793,cacd,2016,2:16-cv-04793,21,10/17/2016,MINUTES OF SCHEDULING CONFERENCE before Judge Michael W. Fitzgerald: The Scheduling Conference held. The,0,104,MINUTES OF SCHEDULING CONFERENCE before Judge,Michael W. Fitzgerald,: The Scheduling Conference held. The,46,67,line_entry,SPACY JNLP2
cacd;;2:16-cv-04793,cacd,2016,2:16-cv-04793,22,10/17/2016,ORDER RE COURT TRIAL by Judge Michael W. Fitzgerald: Last Day to Add Parties/,0,77,ORDER RE COURT TRIAL by Judge,Michael W. Fitzgerald,: Last Day to Add Parties/,30,51,line_entry,SPACY JNLP2
cacd;;2:16-cv-04793,cacd,2016,2:16-cv-04793,23,10/17/2016,to ADR Procedure No 2 by Judge Michael W. Fitzgerald. Case ordered to Court Mediation Panel,15,106,to ADR Procedure No 2 by Judge,Michael W. Fitzgerald,. Case ordered to Court Mediation Panel,46,67,line_entry,SPACY JNLP2
cacd;;2:16-cv-04793,cacd,2016,2:16-cv-04793,24,11/10/2016,"NOTICE TO PARTIES by District Judge Michael W. Fitzgerald. Effective November 17, 2016,",0,87,NOTICE TO PARTIES by District Judge,Michael W. Fitzgerald,". Effective November 17, 2016,",36,57,line_entry,SPACY JNLP2
cacd;;2:16-cv-04793,cacd,2016,2:16-cv-04793,24,11/10/2016,"Effective November 17, 2016, Judge Fitzgerald will be located at the 1st Street",59,138,"Effective November 17, 2016, Judge",Fitzgerald,will be located at the 1st Street,94,104,line_entry,SPACY JNLP2
cacd;;2:16-cv-05602,cacd,2016,2:16-cv-05602,0,08/18/2016,DENYING  CERTIFICATE OF APPEALABILITY by Judge John A. Kronstadt. Absent authorization from the Ninth Circuit,66,175,DENYING  CERTIFICATE OF APPEALABILITY by Judge,John A. Kronstadt,. Absent authorization from the Ninth Circuit,113,130,line_entry,SPACY JNLP2
cacd;;2:16-cv-05602,cacd,2016,2:16-cv-05602,1,08/18/2016, JUDGMENT by Judge John A. Kronstadt. Pursuant to the Order Dismissing Second,0,77, JUDGMENT by Judge,John A. Kronstadt,. Pursuant to the Order Dismissing Second,19,36,line_entry,SPACY JNLP2
cacd;;2:16-cv-06430,cacd,2016,2:16-cv-06430,7,08/29/2016,NOTICE OF ASSIGNMENT to District Judge Andre Birotte Jr and Magistrate Judge Jean P. Rosenbluth,0,95,NOTICE OF ASSIGNMENT to District Judge,Andre Birotte Jr,and Magistrate Judge Jean P. Rosenbluth,39,55,line_entry,SPACY JNLP2
cacd;;2:16-cv-06430,cacd,2016,2:16-cv-06430,7,08/29/2016,Judge Andre Birotte Jr and Magistrate Judge Jean P. Rosenbluth. (jp) (Entered:,33,111,Judge Andre Birotte Jr and Magistrate Judge,Jean P. Rosenbluth,. (jp) (Entered:,77,95,line_entry,SPACY JNLP2
cacd;;2:16-cv-06430,cacd,2016,2:16-cv-06430,9,09/21/2016,Lack Of Subject Matter Jurisdiction by Judge Andre Birotte Jr.: Defendants' jurisdictional allegations are insufficient,81,200,Lack Of Subject Matter Jurisdiction by Judge,Andre Birotte Jr.,: Defendants' jurisdictional allegations are insufficient,126,143,line_entry,SPACY JNLP2
cacd;;2:16-cv-06430,cacd,2016,2:16-cv-06430,11,10/04/2016,ORDER TO DISMISS 10 by Judge Andre Birotte Jr. Pursuant to the stipulation of the parties,0,89,ORDER TO DISMISS 10 by Judge,Andre Birotte Jr.,Pursuant to the stipulation of the parties,29,46,line_entry,SPACY JNLP2
cacd;;2:16-cv-08472,cacd,2016,2:16-cv-08472,2,11/14/2016,"of California, signed by Magistrate Judge Stanley A. Boone on 11/14/16.",48,119,"of California, signed by Magistrate Judge",Stanley A. Boone,on 11/14/16.,90,106,line_entry,SPACY JNLP2
cacd;;2:16-cv-08472,cacd,2016,2:16-cv-08472,5,11/15/2016,NOTICE OF ASSIGNMENT to District Judge Dean D. Pregerson and referred to Magistrate Judge Jean P,0,96,NOTICE OF ASSIGNMENT to District Judge,Dean D. Pregerson,and referred to Magistrate Judge Jean P,39,56,line_entry,SPACY JNLP2
cacd;;2:16-cv-08472,cacd,2016,2:16-cv-08472,5,11/15/2016,. Pregerson and referred to Magistrate Judge Jean P. Rosenbluth. (jtil) (Entered:,45,126,. Pregerson and referred to Magistrate Judge,Jean P. Rosenbluth,. (jtil) (Entered:,90,108,line_entry,SPACY JNLP2
cacd;;2:16-cv-08472,cacd,2016,2:16-cv-08472,7,11/25/2016,RECOMMENDATION issued by Magistrate Judge Jean P. Rosenbluth. Re to Proceed Without Prepayment of,0,97,RECOMMENDATION issued by Magistrate Judge,Jean P. Rosenbluth,. Re to Proceed Without Prepayment of,42,60,line_entry,SPACY JNLP2
cacd;;2:16-cv-08472,cacd,2016,2:16-cv-08472,9,12/13/2016,case will be dismissed. by Judge Dean D. Pregerson. (lc) (Entered:,138,204,case will be dismissed. by Judge,Dean D. Pregerson,. (lc) (Entered:,171,188,line_entry,SPACY JNLP2
cacd;;2:16-cv-08472,cacd,2016,2:16-cv-08472,11,01/22/2019,"OF DISCREPANCY AND ORDER: by Judge Dean D. Pregerson, ORDERING Affidavit submitted by Plaintiff Marcellus",7,112,OF DISCREPANCY AND ORDER: by Judge,Dean D. Pregerson,", ORDERING Affidavit submitted by Plaintiff Marcellus",42,59,line_entry,SPACY JNLP2
cacd;;2:16-cv-05080,cacd,2016,2:16-cv-05080,4,07/12/2016,NOTICE OF ASSIGNMENT to District Judge Percy Anderson and Magistrate Judge Karen L. Stevenson,0,93,NOTICE OF ASSIGNMENT to District Judge,Percy Anderson,and Magistrate Judge Karen L. Stevenson,39,53,line_entry,SPACY JNLP2
cacd;;2:16-cv-05080,cacd,2016,2:16-cv-05080,4,07/12/2016,District Judge Percy Anderson and Magistrate Judge Karen L. Stevenson. (et) (Entered:,24,109,District Judge Percy Anderson and Magistrate Judge,Karen L. Stevenson,. (et) (Entered:,75,93,line_entry,SPACY JNLP2
cacd;;2:16-cv-05080,cacd,2016,2:16-cv-05080,8,07/13/2016,STANDING ORDER by Judge Percy Anderson. READ THIS ORDER CAREFULLY. IT,0,69,STANDING ORDER by Judge,Percy Anderson,. READ THIS ORDER CAREFULLY. IT,24,38,line_entry,SPACY JNLP2
cacd;;2:16-cv-05080,cacd,2016,2:16-cv-05080,8,07/13/2016,been assigned to the calendar of Judge Percy Anderson. See document for details. (,155,237,been assigned to the calendar of Judge,Percy Anderson,. See document for details. (,194,208,line_entry,SPACY JNLP2
cacd;;2:16-cv-05080,cacd,2016,2:16-cv-05080,10,07/25/2016,- ORDER TO SHOW CAUSE by Judge Percy Anderson. (Show Cause Response due by,25,99,- ORDER TO SHOW CAUSE by Judge,Percy Anderson,. (Show Cause Response due by,56,70,line_entry,SPACY JNLP2
cacd;;2:16-cv-01667,cacd,2016,2:16-cv-01667,0,08/22/2016,"CASES, PURSUANT TO SETTLEMENT by Judge Christina A. Snyder. THE COURT,  having been",63,146,"CASES, PURSUANT TO SETTLEMENT by Judge",Christina A. Snyder,". THE COURT,  having been",102,121,line_entry,SPACY JNLP2
cacd;;2:16-cv-00591,cacd,2016,2:16-cv-00591,0,01/27/2016,"and complaint. Case assigned to Judge Michael W. Fitzgerald, Discovery to Magistrate Judge Suzanne H",154,254,and complaint. Case assigned to Judge,Michael W. Fitzgerald,", Discovery to Magistrate Judge Suzanne H",192,213,line_entry,SPACY JNLP2
cacd;;2:16-cv-00591,cacd,2016,2:16-cv-00591,0,01/27/2016,". Fitzgerald, Discovery to Magistrate Judge Suzanne H Segal., filed by defendants Antonio Moraza",201,297,". Fitzgerald, Discovery to Magistrate Judge",Suzanne H Segal,"., filed by defendants Antonio Moraza",245,260,line_entry,SPACY JNLP2
cacd;;2:16-cv-00591,cacd,2016,2:16-cv-00591,5,01/27/2016,NOTICE OF ASSIGNMENT to District Judge Michael W. Fitzgerald and Magistrate Judge Suzanne H. Segal,0,98,NOTICE OF ASSIGNMENT to District Judge,Michael W. Fitzgerald,and Magistrate Judge Suzanne H. Segal,39,60,line_entry,SPACY JNLP2
cacd;;2:16-cv-00591,cacd,2016,2:16-cv-00591,5,01/27/2016,Michael W. Fitzgerald and Magistrate Judge Suzanne H. Segal. (ghap) (Entered:,39,116,Michael W. Fitzgerald and Magistrate Judge,Suzanne H. Segal,. (ghap) (Entered:,82,98,line_entry,SPACY JNLP2
cacd;;2:16-cv-00591,cacd,2016,2:16-cv-00591,7,02/05/2016,TO PROCEED IN FORMA PAUPERIS by Judge Michael W. Fitzgerald that the request to Proceed In Forma,17,113,TO PROCEED IN FORMA PAUPERIS by Judge,Michael W. Fitzgerald,that the request to Proceed In Forma,55,76,line_entry,SPACY JNLP2
cacd;;2:16-cv-00591,cacd,2016,2:16-cv-00591,7,02/05/2016,. IT IS RECOMMENDED by Magistrate Judge Suzanne H. Segal for the following reasons: District Court,144,242,. IT IS RECOMMENDED by Magistrate Judge,Suzanne H. Segal,for the following reasons: District Court,184,200,line_entry,SPACY JNLP2
cacd;;2:16-cv-00591,cacd,2016,2:16-cv-00591,8,02/05/2016,REMANDING IMPROPERLY-REMOVED ACTION by Judge Michael W. Fitzgerald that this matter be REMANDED to the,16,118,REMANDING IMPROPERLY-REMOVED ACTION by Judge,Michael W. Fitzgerald,that this matter be REMANDED to the,61,82,line_entry,SPACY JNLP2
